"deviceid"|"latitude"|"longitude"|"speed"|"satellite"|"lock"|"trktime"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:56:29"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:56:59"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:57:29"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:57:59"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:58:29"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:58:59"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:59:29"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 21:59:59"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:00:29"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:00:59"
"704"|"10.76778"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:01:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:01:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:02:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:02:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:03:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:03:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:04:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:04:59"
"704"|"10.76779"|"106.68956"|"0"|"6"|"0"|"2012-11-16 22:05:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:05:59"
"704"|"10.76779"|"106.68956"|"0"|"6"|"0"|"2012-11-16 22:06:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:06:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:07:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:07:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:08:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:08:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:09:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:09:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:10:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:10:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:11:29"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:11:59"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:12:29"
"704"|"10.76779"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:12:59"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:13:29"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:13:59"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:14:29"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:14:59"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:15:29"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:15:59"
"704"|"10.76779"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:16:29"
"704"|"10.76779"|"106.68956"|"0"|"6"|"0"|"2012-11-16 22:16:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:17:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:17:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:18:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:18:59"
"704"|"10.76779"|"106.68956"|"0"|"5"|"0"|"2012-11-16 22:19:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:19:59"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:20:29"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:20:59"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:21:29"
"704"|"10.7678"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:21:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:22:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:22:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:23:29"
"704"|"10.76779"|"106.68956"|"0"|"6"|"0"|"2012-11-16 22:23:59"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:24:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:24:59"
"704"|"10.76779"|"106.68956"|"0"|"5"|"0"|"2012-11-16 22:25:29"
"704"|"10.76779"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:25:59"
"704"|"10.76779"|"106.68957"|"0"|"5"|"0"|"2012-11-16 22:26:29"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:26:59"
"704"|"10.76778"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:27:29"
"704"|"10.76778"|"106.68957"|"0"|"6"|"0"|"2012-11-16 22:27:59"
"704"|"10.76778"|"106.68957"|"0"|"6"|"0"|"2012-11-16 22:28:29"
"704"|"10.76778"|"106.68957"|"0"|"6"|"0"|"2012-11-16 22:28:59"
"704"|"10.76778"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:29:29"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:29:59"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:30:33"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:31:03"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:31:31"
"704"|"10.76776"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:32:01"
"704"|"10.76776"|"106.68958"|"0"|"6"|"0"|"2012-11-16 22:32:31"
"704"|"10.76776"|"106.68958"|"0"|"5"|"0"|"2012-11-16 22:33:01"
"704"|"10.76776"|"106.68958"|"0"|"6"|"0"|"2012-11-16 22:33:31"
"704"|"10.76776"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:34:01"
"704"|"10.76776"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:34:31"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:35:01"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:35:31"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:36:01"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:36:31"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:37:01"
"704"|"10.76777"|"106.68959"|"0"|"6"|"0"|"2012-11-16 22:37:31"
"704"|"10.76777"|"106.68959"|"0"|"7"|"0"|"2012-11-16 22:38:01"
"704"|"10.76777"|"106.68959"|"0"|"7"|"0"|"2012-11-16 22:38:31"
"704"|"10.76777"|"106.68959"|"0"|"7"|"0"|"2012-11-16 22:39:01"
"704"|"10.76777"|"106.68959"|"0"|"5"|"0"|"2012-11-16 22:39:31"
"704"|"10.76777"|"106.68959"|"0"|"6"|"0"|"2012-11-16 22:40:01"
"704"|"10.76777"|"106.68959"|"0"|"7"|"0"|"2012-11-16 22:40:31"
"704"|"10.76777"|"106.68959"|"0"|"7"|"0"|"2012-11-16 22:41:01"
"704"|"10.76777"|"106.68959"|"0"|"7"|"0"|"2012-11-16 22:41:31"
"704"|"10.76777"|"106.68959"|"0"|"7"|"0"|"2012-11-16 22:42:01"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:42:31"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:43:01"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:43:31"
"704"|"10.76777"|"106.68958"|"0"|"6"|"0"|"2012-11-16 22:44:01"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:44:31"
"704"|"10.76777"|"106.68958"|"0"|"7"|"0"|"2012-11-16 22:45:01"
"704"|"10.76777"|"106.68957"|"0"|"5"|"0"|"2012-11-16 22:45:31"
"704"|"10.76777"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:46:01"
"704"|"10.76777"|"106.68957"|"0"|"7"|"0"|"2012-11-16 22:46:31"
"704"|"10.76777"|"106.68957"|"0"|"6"|"0"|"2012-11-16 22:47:01"
"704"|"10.76777"|"106.68956"|"0"|"5"|"0"|"2012-11-16 22:47:31"
"704"|"10.76777"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:48:01"
"704"|"10.76782"|"106.68949"|"0"|"7"|"0"|"2012-11-16 22:48:31"
"704"|"10.76781"|"106.68953"|"0"|"7"|"0"|"2012-11-16 22:49:01"
"704"|"10.7678"|"106.6895"|"0"|"7"|"0"|"2012-11-16 22:49:31"
"704"|"10.76781"|"106.68951"|"0"|"7"|"0"|"2012-11-16 22:50:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 22:50:31"
"704"|"10.76779"|"106.68955"|"0"|"6"|"0"|"2012-11-16 22:51:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 22:51:31"
"704"|"10.76779"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:52:01"
"704"|"10.76778"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:52:31"
"704"|"10.76778"|"106.68956"|"0"|"7"|"0"|"2012-11-16 22:53:01"
"704"|"10.76778"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:53:31"
"704"|"10.76778"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:54:01"
"704"|"10.76778"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:54:31"
"704"|"10.76778"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:55:01"
"704"|"10.76778"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:55:31"
"704"|"10.76778"|"106.68954"|"0"|"7"|"0"|"2012-11-16 22:56:01"
"704"|"10.76778"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:56:31"
"704"|"10.76779"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:57:01"
"704"|"10.76779"|"106.68955"|"0"|"6"|"0"|"2012-11-16 22:57:31"
"704"|"10.76778"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:58:01"
"704"|"10.76779"|"106.68955"|"0"|"7"|"0"|"2012-11-16 22:58:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 22:59:01"
"704"|"10.76779"|"106.68954"|"0"|"6"|"0"|"2012-11-16 22:59:31"
"704"|"10.76779"|"106.68954"|"0"|"6"|"0"|"2012-11-16 23:00:01"
"704"|"10.76779"|"106.68954"|"0"|"5"|"0"|"2012-11-16 23:00:31"
"704"|"10.76778"|"106.68952"|"0"|"6"|"0"|"2012-11-16 23:01:01"
"704"|"10.76778"|"106.68953"|"0"|"6"|"0"|"2012-11-16 23:01:31"
"704"|"10.76778"|"106.68952"|"0"|"6"|"0"|"2012-11-16 23:02:01"
"704"|"10.76778"|"106.68952"|"0"|"6"|"0"|"2012-11-16 23:02:31"
"704"|"10.76778"|"106.68953"|"0"|"6"|"0"|"2012-11-16 23:03:01"
"704"|"10.76778"|"106.68953"|"0"|"6"|"0"|"2012-11-16 23:03:31"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:04:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:04:31"
"704"|"10.76779"|"106.68953"|"0"|"6"|"0"|"2012-11-16 23:05:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:05:31"
"704"|"10.7678"|"106.68954"|"0"|"6"|"0"|"2012-11-16 23:06:01"
"704"|"10.7678"|"106.68954"|"0"|"6"|"0"|"2012-11-16 23:06:31"
"704"|"10.7678"|"106.68953"|"0"|"6"|"0"|"2012-11-16 23:07:01"
"704"|"10.7678"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:07:31"
"704"|"10.7678"|"106.68953"|"0"|"6"|"0"|"2012-11-16 23:08:01"
"704"|"10.7678"|"106.68953"|"0"|"6"|"0"|"2012-11-16 23:08:31"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:09:01"
"704"|"10.76779"|"106.68953"|"0"|"5"|"0"|"2012-11-16 23:09:31"
"704"|"10.76779"|"106.68954"|"0"|"5"|"0"|"2012-11-16 23:10:01"
"704"|"10.76779"|"106.68954"|"0"|"6"|"0"|"2012-11-16 23:10:31"
"704"|"10.76779"|"106.68954"|"0"|"5"|"0"|"2012-11-16 23:11:01"
"704"|"10.76779"|"106.68954"|"0"|"6"|"0"|"2012-11-16 23:11:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:12:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:12:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:13:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:13:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:14:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:14:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:15:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:15:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:16:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:16:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:17:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:17:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:18:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:18:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:19:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:19:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:20:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:20:31"
"704"|"10.76779"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:21:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:21:31"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:22:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:22:31"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:23:01"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:23:31"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:24:01"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:24:31"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:25:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:25:31"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:26:01"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:26:31"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:27:01"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:27:31"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:28:01"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:28:31"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:29:01"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:29:31"
"704"|"10.7678"|"106.68956"|"0"|"7"|"0"|"2012-11-16 23:30:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:30:31"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:31:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:31:31"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:32:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:32:31"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:33:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:33:31"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:34:01"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:34:31"
"704"|"10.7678"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:35:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:35:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:36:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:36:31"
"704"|"10.7678"|"106.68954"|"0"|"6"|"0"|"2012-11-16 23:37:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:37:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:38:01"
"704"|"10.76781"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:38:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:39:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:39:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:40:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:40:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:41:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:41:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:42:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:42:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:43:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:43:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:44:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:44:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:45:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:45:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:46:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:46:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:47:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:47:31"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:48:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:48:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:49:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:49:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:50:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:50:31"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:51:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:51:31"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:52:01"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:52:31"
"704"|"10.76779"|"106.68953"|"0"|"7"|"0"|"2012-11-16 23:53:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:53:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:54:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:54:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:55:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:55:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:56:01"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:56:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:57:01"
"704"|"10.76779"|"106.68955"|"0"|"7"|"0"|"2012-11-16 23:57:31"
"704"|"10.76779"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:58:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:58:31"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:59:01"
"704"|"10.7678"|"106.68954"|"0"|"7"|"0"|"2012-11-16 23:59:31"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:00:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:00:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:01:04"
"705"|"10.67414"|"106.76616"|"0"|"7"|"0"|"2012-11-09 00:01:34"
"705"|"10.67414"|"106.76616"|"0"|"7"|"0"|"2012-11-09 00:02:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:02:34"
"705"|"10.67413"|"106.76616"|"0"|"7"|"0"|"2012-11-09 00:03:04"
"705"|"10.67413"|"106.76616"|"0"|"7"|"0"|"2012-11-09 00:03:34"
"705"|"10.67413"|"106.76616"|"0"|"7"|"0"|"2012-11-09 00:04:04"
"705"|"10.67413"|"106.76616"|"0"|"7"|"0"|"2012-11-09 00:04:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:05:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:05:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:06:04"
"705"|"10.67413"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:06:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:07:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:07:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:08:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:08:34"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:09:04"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:09:34"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:10:04"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:10:34"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:11:04"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:11:34"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:12:04"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:12:34"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:13:04"
"705"|"10.67412"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:13:34"
"705"|"10.67413"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:14:04"
"705"|"10.67413"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:14:34"
"705"|"10.67413"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:15:04"
"705"|"10.67413"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:15:34"
"705"|"10.67414"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:16:04"
"705"|"10.67414"|"106.76614"|"0"|"7"|"0"|"2012-11-09 00:16:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:17:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:17:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:18:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:18:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:19:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:19:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:20:04"
"705"|"10.67415"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:20:34"
"705"|"10.67415"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:21:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:21:34"
"705"|"10.67415"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:22:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:22:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:23:04"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:23:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:24:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:24:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:25:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:25:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:26:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:26:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:27:04"
"705"|"10.67412"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:27:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:28:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:28:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:29:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:29:34"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:30:04"
"705"|"10.67413"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:30:34"
"705"|"10.67414"|"106.76615"|"0"|"7"|"0"|"2012-11-09 00:31:04"
